time,area_h1,area_h2,area_h3,area_h4,area_h5
17600000,148531.92997917,24499.96842451,11603.626493703,29302.595918261,36061.879184355
17625000,148445.98093946,24523.393666138,11610.914791618,29327.006083795,36092.704518983
17650000,148360.04849382,24546.836348126,11618.18382652,29351.391036354,36123.540295179
17675000,148274.13646906,24570.296899714,11625.427385679,29375.752909387,36154.386336161
17700000,148188.24053385,24593.77727895,11632.640333517,29400.097449427,36185.244404254
17725000,148102.35227898,24617.280002199,11639.818931016,29424.431655716,36216.117132082
17750000,148016.46471512,24640.806907505,11646.959948514,29448.761733916,36247.006694946
17775000,147930.57580411,24664.358379807,11654.059784744,29473.092082139,36277.913949193
17800000,147844.68720145,24687.933666921,11661.114937793,29497.425539767,36308.838654065
17825000,147758.79971391,24711.531937774,11668.123884747,29521.764044959,36339.780418611
17850000,147672.90976454,24735.153150037,11675.088975446,29546.108657108,36370.739452867
17875000,147587.00914366,24758.798259377,11682.016701203,29570.459176809,36401.716718946
17900000,147501.08700076,24782.468965788,11688.915741775,29594.814545975,36432.713745695
17925000,147415.13204551,24806.167357901,11695.793684916,29619.174463536,36463.732448133
17950000,147329.13392332,24829.895633339,11702.654209558,29643.54119135,36494.775042431
17975000,147243.08425132,24853.655771198,11709.496100886,29667.920001987,36525.843874603
18000000,147156.97851681,24877.448893634,11716.314172792,29692.317529784,36556.940886982
18025000,147070.8188479,24901.274400763,11723.101278611,29716.738688675,36588.066784047
18050000,146984.61577807,24925.129476548,11729.850444718,29741.183837507,36619.220463151
18075000,146898.38718468,24949.009486981,11736.556198832,29765.647871309,36650.399258197
18100000,146812.15452635,24972.909131854,11743.21448446,29790.121913707,36681.599943628
18125000,146725.93782524,24996.823787885,11749.821636808,29814.596769982,36712.819980086
18150000,146639.75070787,25020.750602619,11756.373935106,29839.066251319,36744.058503083
18175000,146553.59612238,25044.689289113,11762.868840769,29863.52882464,36775.316923097
18200000,146467.46364209,25068.642643325,11769.307273346,29887.987291735,36806.599149502
18225000,146381.32992931,25092.616561437,11775.695042141,29912.447129625,36837.911337484
18250000,146295.16374003,25116.619118449,11782.041970656,29936.91427574,36869.260895118
18275000,146208.93468029,25140.658625405,11788.35884109,29961.393113591,36900.654739617
18300000,146122.62170831,25164.741434662,11794.653832684,29985.885525523,36932.097498817
18325000,146036.21706456,25188.870563417,11800.930389387,30010.391407181,36963.59057545
18350000,145949.72520937,25213.045483424,11807.18720841,30034.909844753,36995.132254041
18375000,145863.15942693,25237.262743006,11813.419685331,30059.439736864,37026.718407862
18400000,145776.53778202,25261.517152394,11819.621779934,30083.97972582,37058.343559827
18425000,145689.87864776,25285.803349792,11825.78739646,30108.52837775,37090.002228231
18450000,145603.19678001,25310.117239462,11831.910620968,30133.085220166,37121.690139394
18475000,145516.50148911,25334.456689164,11837.98505253,30157.652015437,37153.404753753
18500000,145429.79718617,25358.821284205,11844.003610172,30182.232956268,37185.14496318
18525000,145343.08525127,25383.211439533,11849.960019007,30206.833034227,37216.91025596
18550000,145256.36617947,25407.627418972,11855.851433856,30231.455178283,37248.699789415
18575000,145169.64134255,25432.068802778,11861.680286689,30256.097753174,37280.511814804
18600000,145082.91379815,25456.534659583,11867.453883987,30280.753882163,37312.343776119
18625000,144996.18765856,25481.024223848,11873.181998267,30305.413060931,37344.193058392
18650000,144909.46606572,25505.537598174,11878.874067159,30330.064312655,37376.057956287
18675000,144822.74900224,25530.076030624,11884.537350632,30354.699359225,37407.938257274
18700000,144736.0325917,25554.641642854,11890.17612475,30379.314518611,37439.835122079
18725000,144649.31012569,25579.23693259,11895.791418755,30403.910981768,37471.750541195
18750000,144562.57395388,25603.864393604,11901.381040488,30428.493771579,37503.686840446
18775000,144475.81823191,25628.526087238,11906.939665509,30453.069778205,37535.646237131
18800000,144389.04261784,25653.222865889,11912.458835944,30477.645479912,37567.630200417
18825000,144302.25449057,25677.953639512,11917.927538673,30502.225397038,37599.638934202
18850000,144215.46640311,25702.715485668,11923.334461193,30526.81201532,37631.671634705
18875000,144128.68959713,25727.504679011,11928.671630165,30551.406665437,37663.727428258
18900000,144041.92839815,25752.317873899,11933.937377426,30576.010184501,37695.806166018
18925000,143955.17879238,25777.152827366,11939.136764957,30600.622980572,37727.908634724
18950000,143868.43003634,25802.008737393,11944.279514503,30625.245173626,37760.036538133
18975000,143781.66604338,25826.886615946,11949.377074428,30649.877482457,37792.192783788
19000000,143694.86554914,25851.789735689,11954.440190747,30674.522525462,37824.381998956
19025000,143608.00370588,25876.72348103,11959.477043555,30699.185306551,37856.610462979
19050000,143521.05763887,25901.693966413,11964.491694951,30723.871935777,37888.88476399
19075000,143434.01458286,25926.705790938,11969.483122203,30748.586993486,37921.209510516
19100000,143346.87843726,25951.760140926,11974.445030275,30773.331094134,37953.5852974
19125000,143259.67120424,25976.854253933,11979.366395168,30798.100064247,37986.008082411
19150000,143172.42790312,26001.982437298,11984.23318411,30822.886089222,38018.470386248
19175000,143085.18609389,26027.138144408,11989.03176211,30847.680182567,38050.963817018
19200000,142997.97404275,26052.316221774,11993.753159104,30872.474824808,38083.481751558
19225000,142910.80261546,26077.514465618,11998.396109555,30897.265786718,38116.021022648
19250000,142823.66395117,26102.734058765,12002.967071072,30922.052778303,38148.582140692
19275000,142736.53681016,26127.978905693,12007.477056722,30946.838921108,38181.16830632
19300000,142649.3959488,26153.254188848,12011.936973945,30971.629057768,38213.783830632
19325000,142562.22132511,26178.564744855,12016.353942169,30996.427342404,38246.432645464
19350000,142475.00304045,26203.913951897,12020.730197758,31021.235343292,38279.117466601
19375000,142387.74072549,26229.303418138,12025.064375805,31046.051778879,38311.839701691
19400000,142300.4402072,26254.733095996,12029.353436666,31070.873706711,38344.599553426
19425000,142213.11121475,26280.201326498,12033.59367839,31095.697988569,38377.395791789
19450000,142125.76607667,26305.704995101,12037.781154003,31120.522206973,38410.225567246
19475000,142038.41647291,26331.240388747,12041.912921429,31145.345131105,38443.085085804
19500000,141951.06757007,26356.804755261,12045.989235466,31170.167249263,38475.971189941
19525000,141863.71301362,26382.397693433,12050.015004738,31194.991421122,38508.882867085
19550000,141776.33557301,26408.02127447,12053.998804735,31219.822866488,38541.821481295
19575000,141688.91551019,26433.678401997,12057.949223783,31244.66768533,38574.789178693
19600000,141601.44321436,26459.370121144,12061.870218567,31269.530280672,38607.786165251
19625000,141513.92815288,26485.093663704,12065.758282548,31294.411199809,38640.808701053
19650000,141426.3976669,26510.84278962,12069.603397082,31319.306657302,38673.84948909
19675000,141338.88642694,26536.610276421,12073.393122733,31344.209784434,38706.900389469
19700000,141251.42363541,26562.390795715,12077.117094222,31369.112832958,38739.955641692
19725000,141164.02469621,26588.182484487,12080.769624219,31394.009471757,38773.013723328
19750000,141076.68883292,26613.986965456,12084.350201072,31418.896582175,38806.077418375
19775000,140989.39994351,26639.808779677,12087.862967665,31443.775285552,38839.153023598
19800000,140902.12905493,26665.65488345,12091.315670336,31468.650916292,38872.249474991
19825000,140814.84007572,26691.533730114,12094.717561016,31493.531524984,38905.377108166
19850000,140727.49933007,26717.45341125,12098.076496381,31518.425088805,38938.545673493
19875000,140640.08496243,26743.419416462,12101.39671383,31543.336742154,38971.762165121
19900000,140552.59206976,26769.432994978,12104.678045431,31568.267587973,39005.029301851
19925000,140465.03257286,26795.490652738,12107.91626907,31593.215460384,39038.345044947
19950000,140377.4300562,26821.585086182,12111.10474725,31618.176714092,39071.703396272
19975000,140289.81055661,26847.707556965,12114.23744373,31643.147905448,39105.096537243
20000000,140202.19254717,26873.850875036,12117.312103006,31668.126828856,39138.517645932
20025000,140114.58020398,26900.011671827,12120.331834219,31693.113068168,39171.9632218
20050000,140026.96293382,26926.190909775,12123.303977087,31718.108355287,39205.43382403
20075000,139939.32237014,26952.3922386,12126.236279611,31743.116453166,39238.932658482
20100000,139851.64436468,26978.618909869,12129.13216662,31768.141972361,39272.462586465
20125000,139763.92883866,27004.871173343,12131.988213018,31793.188331382,39306.02344359
20150000,139676.19042287,27031.146033198,12134.795859875,31818.256097061,39339.611586991
20175000,139588.44995695,27057.43940449,12137.546116525,31843.342696762,39373.221825274
20200000,139500.7242906,27083.748743631,12140.233686803,31868.443275535,39406.850003432
20225000,139413.02115356,27110.074248463,12142.858199107,31893.551917465,39440.494481398
20250000,139325.3390559,27136.418502352,12145.423348773,31918.662868357,39474.156224618
20275000,139237.66827359,27162.785783511,12147.935778241,31943.771832618,39507.838332032
20300000,139149.99165963,27189.181763594,12150.403718514,31968.877323837,39541.545534418
20325000,139062.28767176,27215.61303637,12152.83443175,31993.981495529,39575.283364592
20350000,138974.53657705,27242.085835345,12155.231322132,32019.08951906,39609.056746414
20375000,138886.72730598,27268.604237756,12157.592877396,32044.207203309,39642.868375557
20400000,138798.86240194,27295.168539428,12159.913694812,32069.337947352,39676.717416466
20425000,138710.95955384,27321.774333974,12162.186308856,32094.480852336,39710.598950992
20450000,138623.04746819,27348.412981136,12164.403765899,32119.631057445,39744.504727331
20475000,138535.1556077,27375.073903744,12166.563188163,32144.781930906,39778.425369485
20500000,138447.30245133,27401.74794497,12168.668576734,32169.927808551,39812.353218415
20525000,138359.48916661,27428.430058211,12170.730380456,32195.065970782,39846.284423938
20550000,138271.70216217,27455.119877497,12172.761376925,32220.197334148,39880.21924926
20575000,138183.9224932,27481.819933266,12174.770937672,32245.32615581,39914.160480047
20600000,138096.13670665,27508.532630244,12176.760762364,32270.459084484,39948.110816256
20625000,138008.3434466,27535.257851632,12178.724441118,32295.603528727,39982.070731926
20650000,137920.552441,27561.992672149,12180.651198291,32320.76558563,40016.038102931
20675000,137832.77713528,27588.733210115,12182.531418347,32345.948488447,40050.009747802
20700000,137745.02659002,27615.477117425,12184.36026763,32371.152353374,40083.983671544
20725000,137657.30163785,27642.224951464,12186.138011612,32396.374849217,40117.960549858
20750000,137569.59530691,27668.979893517,12187.868921602,32421.611947166,40151.943930799
20775000,137481.89470178,27695.746608003,12189.56049812,32446.858683491,40185.939508607
20800000,137394.1834513,27722.53016983,12191.221966253,32472.110480502,40219.953932117
20825000,137306.445257,27749.335315251,12192.860811762,32497.365076355,40253.993539626
20850000,137218.66721935,27776.166001972,12194.479130892,32522.624135715,40288.06351207
20875000,137130.84144949,27803.025212456,12196.072570927,32547.893239575,40322.167527547
20900000,137042.96616806,27829.914570661,12197.63221559,32573.179689192,40356.307356494
20925000,136955.04692711,27856.833554692,12199.148294122,32598.488988726,40390.482235349
20950000,136867.0956666,27883.778986696,12200.614701299,32623.821917196,40424.688728203
20975000,136779.12639718,27910.745654413,12202.032439307,32649.173901793,40458.921607304
21000000,136691.14973816,27937.728077369,12203.409687794,32674.537073978,40493.175422698
21025000,136603.16953299,27964.722482475,12204.758258751,32699.903774657,40527.445951121
21050000,136515.18324626,27991.727760375,12206.088712534,32725.269502912,40561.730777919
21075000,136427.18574009,28018.744799266,12207.406684852,32750.633998423,40596.028777365
21100000,136339.17391561,28045.774761499,12208.711749672,32776.000553883,40630.339019334
21125000,136251.14911155,28072.817592309,12209.998961991,32801.37443713,40664.659897015
21150000,136163.11693138,28099.87156185,12211.261663759,32826.761107948,40698.988735057
21175000,136075.08644428,28126.933674257,12212.49350244,32852.16458836,40733.321790664
21200000,135987.06825839,28154.000652399,12213.689623495,32877.586520353,40767.654945364
21225000,135899.06926897,28181.070450757,12214.848628027,32903.026320901,40801.985331345
21250000,135811.08676251,28208.143628969,12215.97474107,32928.481876242,40836.312991203
21275000,135723.10872226,28235.223298616,12217.077172431,32953.949817962,40870.640988724
21300000,135635.12210769,28262.313294166,12218.165571159,32979.425511928,40904.973515054
21325000,135547.12237175,28289.415857796,12219.244596964,33004.903824417,40939.313349072
21350000,135459.11633914,28316.530502468,12220.311602383,33030.381006055,40973.660549956
21375000,135371.11679684,28343.6546778,12221.358737797,33055.85664457,41008.013142991
21400000,135283.13306372,28370.785631728,12222.378061317,33081.33420214,41042.369041088
21425000,135195.16445624,28397.922069591,12223.366475091,33106.819411613,41076.727587466
21450000,135107.20212572,28425.064230203,12224.327115349,33132.317076496,41111.08945223
21475000,135019.23763574,28452.212412888,12225.266817228,33157.827929495,41145.455204644
21500000,134931.26981724,28479.365648305,12226.192862355,33183.347488723,41179.824183374
21525000,134843.30386017,28506.521960134,12227.111541603,33208.867888738,41214.194749355
21550000,134755.34544022,28533.679679243,12228.027760229,33234.381760988,41248.56535932
21575000,134667.39621914,28560.838258192,12228.944364111,33259.885849544,41282.935309008
21600000,134579.45314835,28587.998053078,12229.861511301,33285.382477744,41317.304809528
21625000,134491.51044804,28615.159635325,12230.776633915,33310.878648576,41351.674634143
21650000,134403.56230158,28642.323233263,12231.68505226,33336.383863329,41386.045549561
21675000,134315.60396308,28669.488684352,12232.581620709,33361.907803086,41420.417928766
21700000,134227.63092704,28696.655937278,12233.462820725,33387.458408897,41454.791906062
21725000,134139.63827733,28723.825700449,12234.327304133,33413.040712937,41489.168005148
21750000,134051.62077212,28750.999869158,12235.174665513,33438.656741495,41523.547951711
21775000,133963.57273741,28778.181456229,12236.004683258,33464.306041446,41557.935081655
21800000,133875.48905623,28805.373662927,12236.81784586,33489.98588405,41592.333550927
21825000,133787.36837228,28832.578272544,12237.615708136,33515.69117044,41626.746476602
21850000,133699.21517745,28859.79455189,12238.400589172,33541.415144018,41661.174537467
21875000,133611.03755669,28887.019601448,12239.175248974,33567.151422119,41695.616170764
21900000,133522.8431854,28914.249645064,12239.942025186,33592.896392532,41730.06875182
21925000,133434.63760269,28941.481169258,12240.701167065,33618.650401026,41764.529659961
21950000,133346.42442396,28968.711571893,12241.450262214,33644.41675818,41798.996983751
21975000,133258.20565994,28995.93944767,12242.186211069,33670.198828537,41833.469852783
22000000,133169.98207305,29023.16458067,12242.908468948,33695.996708461,41867.948168866
22025000,133081.75390407,29050.38773487,12243.621087919,33721.805486873,41902.431786263
22050000,132993.52201128,29077.610219372,12244.331893048,33747.616299347,41936.919576945
22075000,132905.28950244,29104.833070429,12245.049006714,33773.419621248,41971.40879917
22100000,132817.06298926,29132.056110607,12245.776981576,33799.208837218,42005.895081336
22125000,132728.85169366,29159.277681815,12246.515126564,33824.982272147,42040.373225814
22150000,132640.6643677,29186.495558848,12247.258267662,33850.74322859,42074.838577194
22175000,132552.5062837,29213.708535925,12247.998189211,33876.498712916,42109.288278249
22200000,132464.37724373,29240.917673317,12248.725444747,33902.257602631,42143.722035574
22225000,132376.26975621,29268.126604944,12249.432616728,33928.028607464,42178.142414651
22250000,132288.16789822,29295.340865526,12250.118138148,33953.818490665,42212.554607434
22275000,132200.0488001,29322.566442042,12250.788017235,33979.631259138,42246.965481482
22300000,132111.88818299,29349.807774704,12251.453956234,34005.468366587,42281.381719482
22325000,132023.66897099,29377.065777037,12252.128664829,34031.329183044,42315.8074041
22350000,131935.38869705,29404.336973611,12252.820605673,34057.211372804,42350.242350859
22375000,131847.06084281,29431.614476868,12253.530582149,34083.111638275,42384.682459895
22400000,131758.7085697,29458.890354549,12254.251924523,34109.027169235,42419.121981987
22425000,131670.35403047,29486.158156491,12254.974216356,34134.957293677,42453.556303002
22450000,131582.00898856,29513.414479423,12255.688444134,34160.90424118,42487.9838467
22475000,131493.67099781,29540.659181215,12256.391166637,34186.872144627,42522.406509704
22500000,131405.32618149,29567.894524928,12257.086249764,34212.86445255,42556.828591266
22525000,131316.95712986,29595.12374935,12257.783438605,34238.881178897,42591.254503288
22550000,131228.55259946,29622.349529297,12258.493941702,34264.917726624,42625.686202917
22575000,131140.11438821,29649.572854506,12259.224903367,34290.965974818,42660.1218791
22600000,131051.65813576,29676.792749492,12259.975527616,34317.016872632,42694.556714501
22625000,130963.20883431,29704.006701176,12260.736455633,34343.063136002,42728.984872878
22650000,130874.79331157,29731.211554173,12261.492658814,34369.101071115,42763.401404325
22675000,130786.43074257,29758.405078975,12262.229068619,34395.131380014,42797.803729816
22700000,130698.12321455,29785.588057344,12262.936720776,34421.159130291,42832.192877037
22725000,130609.85048896,29812.765758886,12263.616837921,34447.192766455,42866.57414778
22750000,130521.57293692,29839.947508196,12264.281183883,34473.241966588,42900.956404406
22775000,130433.24374038,29867.143904458,12264.94793883,34499.314866288,42935.349550036
22800000,130344.82667449,29894.362577094,12265.633910315,34525.415888204,42969.760949893
22825000,130256.3110487,29921.604587196,12266.346683209,34551.545111787,43004.192569102
22850000,130167.71505967,29948.863686027,12267.081692229,34577.699138869,43038.640423207
22875000,130079.07530929,29976.129103919,12267.826023947,34603.872866783,43073.096696055
22900000,129990.42918527,30003.390218912,12268.565781781,34630.061476099,43107.553337932
22925000,129901.79980752,30030.640467172,12269.292379704,34656.262026558,43142.005319038
22950000,129813.18911981,30057.878850399,12270.005489496,34682.47428108,43176.452259214
22975000,129724.5796192,30085.109029258,12270.712769569,34708.700557985,43210.898023987
23000000,129635.94320805,30112.33691733,12271.426944541,34734.944516256,43245.348413816
23025000,129547.25476464,30139.567835803,12272.160535981,34761.209174669,43279.807688907
23050000,129458.50513092,30166.804339811,12272.919746246,34787.495130961,43314.275652056
23075000,129369.70599169,30194.045800555,12273.700938728,34813.800058074,43348.747210948
23100000,129280.88373539,30221.289780563,12274.492243587,34840.11959031,43383.214650144
23125000,129192.06795961,30248.533689071,12275.279007607,34866.44862571,43417.670718
23150000,129103.28218676,30275.775414815,12276.04956233,34892.782230178,43452.110605917
23175000,129014.53846045,30303.013422834,12276.799154538,34919.116332246,43486.532629924
23200000,128925.83350956,30330.247422315,12277.531833763,34945.448751426,43520.938482931
23225000,128837.14690876,30357.479418152,12278.259959152,34971.780410155,43555.333303778
23250000,128748.44539623,30384.713787357,12279.000295963,34998.115774965,43589.72474548
23275000,128659.69509597,30411.955575231,12279.767087185,35024.461694616,43624.120546999
23300000,128570.87629851,30439.207697468,12280.565647057,35050.824797139,43658.525559828
23325000,128481.99225595,30466.468602146,12281.390625994,35077.208667151,43692.939848757
23350000,128393.06786367,30493.731668496,12282.229485835,35103.612303532,43727.358678467
23375000,128304.13959483,30520.986966203,12283.068329716,35130.030784202,43761.774325041
23400000,128215.24093586,30548.224888692,12283.897229862,35156.457871145,43796.179074433
23425000,128126.38909938,30575.43991276,12284.713592489,35182.889136037,43830.56825933
23450000,128037.57851598,30602.632492906,12285.523000873,35209.323985788,43864.942004448
23475000,127948.78387154,30629.808250312,12286.337076102,35235.765941906,43899.304860136
23500000,127859.97161799,30656.975156725,12287.168230597,35262.221579746,43933.663414944
23525000,127771.11462024,30684.140447569,12288.023012194,35288.698805486,43968.023114503
23550000,127682.20192429,30711.308940265,12288.897992332,35315.20491255,44002.386230555
23575000,127593.23828009,30738.483295438,12289.781294257,35341.744892148,44036.752238061
23600000,127504.23551238,30765.665338494,12290.658502454,35368.320656733,44071.119989934
23625000,127415.20327945,30792.85693945,12291.518723941,35394.931303112,44105.489754044
23650000,127326.14487486,30820.059736643,12292.357943474,35421.573714625,44139.863730395
23675000,127237.05749578,30847.27441426,12293.179817424,35448.242957894,44174.245314639
23700000,127147.93325879,30874.500700717,12293.994855366,35474.932891194,44208.638293931
23725000,127058.76009131,30901.738127462,12294.817702418,35501.637588112,44243.046490698
23750000,126969.52468624,30928.986546895,12295.662100803,35528.353301537,44277.473364526
23775000,126880.21771751,30956.24582737,12296.535409696,35555.07985482,44311.921190598
23800000,126790.83860144,30983.514958866,12297.436098856,35581.820315346,44346.390025488
23825000,126701.39811296,31010.790995026,12298.355394417,35608.578711556,44380.876786038
23850000,126611.91862823,31038.068424573,12299.281263137,35635.356891325,44415.374792729
23875000,126522.43058396,31065.339881486,12300.202746554,35662.152411388,44449.874376604
23900000,126432.96417748,31092.598428042,12301.113661166,35688.958821823,44484.364911489
23925000,126343.53910033,31119.840202174,12302.014918123,35715.768094114,44518.837685257
23950000,126254.15802101,31147.065699045,12302.914525692,35742.573601317,44553.288152938
23975000,126164.80842241,31174.278839599,12303.824466899,35769.372092878,44587.716178214
24000000,126075.47216007,31201.484548108,12304.75488019,35796.164238838,44622.124172787
24025000,125986.13602314,31228.686645909,12305.70837394,35822.954282452,44656.51467456
24050000,125896.79550892,31255.887479604,12306.678349571,35849.749341699,44690.889320199
24075000,125807.45051137,31283.088998315,12307.652571036,35876.55827326,44725.249646012
24100000,125718.09882112,31310.293727718,12308.619126359,35903.389914454,44759.598410348
24125000,125628.7334265,31337.504444967,12309.570905698,35930.251160991,44793.940061841
24150000,125539.34414281,31364.722814822,12310.507246684,35957.145631678,44828.280164003
24175000,125449.9201914,31391.948347014,12311.433830643,35984.073223532,44862.624407409
24200000,125360.45120088,31419.178737719,12312.361688216,36011.030599631,44896.977773554
24225000,125270.92745272,31446.411226688,12313.30467568,36038.012682517,44931.343962393
24250000,125181.34138768,31473.643726853,12314.275003735,36065.014837043,44965.725044686
24275000,125091.69034759,31500.874928782,12315.278601104,36092.034787861,45000.12133466
24300000,125001.97858103,31528.103572145,12316.31302619,36119.073358001,45034.531462628
24325000,124912.21739894,31555.327601383,12317.368768798,36146.133773522,45068.95245735
24350000,124822.42352223,31582.544025119,12318.432798425,36173.219888317,45103.379765901
24375000,124732.61554319,31609.749934787,12319.492912662,36200.334068139,45137.807541219
24400000,124642.8089072,31636.944199931,12320.541648072,36227.475705729,45172.229539061
24425000,124553.01086793,31664.128756087,12321.578563206,36254.641245565,45206.640567209
24450000,124463.21806769,31691.308488779,12322.610031389,36281.825619273,45241.037792864
24475000,124373.41929385,31718.489440035,12323.64626332,36309.023958636,45275.421044153
24500000,124283.6027925,31745.676272347,12324.696348214,36336.232624895,45309.791962036
24525000,124193.76312486,31772.870701494,12325.763599781,36363.449674465,45344.152899399
24550000,124103.90198249,31800.071937942,12326.844021641,36390.675357098,45378.506700822
24575000,124014.02258849,31827.278567465,12327.928763691,36417.912641556,45412.857438799
24600000,123924.12342032,31854.490233612,12329.008398218,36445.167066581,45447.210881268
24625000,123834.19705603,31881.707814947,12330.076141724,36472.4453436,45481.573643694
24650000,123744.23400918,31908.932192215,12331.129325628,36499.752980307,45515.95149267
24675000,123654.22679643,31936.162920742,12332.170211807,36527.091995225,45550.348075791
24700000,123564.1709437,31963.39802622,12333.206505188,36554.459928329,45584.764596561
24725000,123474.06387454,31990.634958529,12334.250402617,36581.850726497,45619.200037809
24750000,123383.90453737,32017.871717764,12335.315191099,36609.257063303,45653.65149046
24775000,123293.6953049,32045.107120105,12336.410254704,36636.672894823,45688.114425464
24800000,123203.44489465,32072.340015702,12337.536994622,36664.095170291,45722.582924734
24825000,123113.16922014,32099.568346187,12338.687991094,36691.524398851,45757.050043724
24850000,123022.88790458,32126.789287298,12339.849967729,36718.964323384,45791.508517004
24875000,122932.61748815,32154.00074816,12341.009036289,36746.420920546,45825.951806852
24900000,122842.36540777,32181.202993525,12342.155598771,36773.900843163,45860.375156768
24925000,122752.1281256,32208.39893209,12343.286884797,36801.409738035,45894.776319478
24950000,122661.89350866,32235.592811064,12344.406795046,36828.951048205,45929.155837021
24975000,122571.6454306,32262.788262163,12345.52399958,36856.525465431,45963.516842221
25000000,122481.36868863,32289.986904938,12346.649225577,36884.130816074,45997.864364775
25025000,122391.0530889,32317.188100883,12347.792115244,36911.762448454,46032.204246518
25050000,122300.69521848,32344.389771275,12348.958328103,36939.414526238,46066.542155903
25075000,122210.29686857,32371.589715886,12350.148139998,36967.082106859,46100.883168687
25100000,122119.86182328,32398.786547703,12351.356945479,36994.763032089,46135.231651449
25125000,122029.39408979,32425.979622977,12352.576847641,37022.458568519,46169.590871069
25150000,121938.89802664,32453.168343124,12353.798789836,37050.172465432,46203.962374964
25175000,121848.37827675,32480.351860821,12355.015292604,37077.908950367,46238.345619453
25200000,121757.83832882,32507.52967424,12356.223319323,37105.670642974,46272.738034638
25225000,121667.27844131,32534.70261872,12357.4260122,37133.457427813,46307.135499949
25250000,121576.69443677,32561.873355691,12358.632035064,37161.266971434,46341.533201035
25275000,121486.07923033,32589.045650105,12359.852029885,37189.096540262,46375.926549411
25300000,121395.42787273,32616.222439483,12361.093339285,37216.944696026,46410.311652471
25325000,121304.74315341,32643.403853461,12362.355930715,37244.811708253,46444.685354156
25350000,121214.03654199,32670.586805886,12363.632287369,37272.698929552,46479.045435201
25375000,121123.3226227,32697.766603865,12364.911234556,37300.60822342,46513.391315459
25400000,121032.61093844,32724.939337304,12366.182831804,37328.542042904,46547.724849541
25425000,120941.90095344,32752.103442626,12367.441397129,37356.503763973,46582.050442824
25450000,120851.18235331,32779.259808474,12368.686085716,37384.497497928,46616.374254572
25475000,120760.43854767,32806.410859328,12369.920467199,37412.527053595,46650.703072207
25500000,120669.65059591,32833.559413903,12371.152221469,37440.594403586,46685.043365124
25525000,120578.80099278,32860.707874752,12372.392364115,37468.698434842,46719.400333512
25550000,120487.87755554,32887.857933724,12373.652892966,37496.83481343,46753.776804339
25575000,120396.87662541,32915.010623339,12374.943054686,37524.997268953,46788.17242761
25600000,120305.80452089,32942.166312787,12376.265793753,37553.179711416,46822.583661156
25625000,120214.676905,32969.324400386,12377.616023532,37581.3781281,46857.004542973
25650000,120123.51580789,32996.48305925,12378.981631849,37609.591538957,46891.42796205
25675000,120032.34416297,33023.639762654,12380.347135876,37637.821905999,46925.847032502
25700000,119941.17941355,33050.792666356,12381.698603987,37666.073220687,46960.256095417
25725000,119850.02915843,33077.941883088,12383.027729305,37694.350111757,46994.651117414
25750000,119758.89069443,33105.089586848,12384.333538366,37722.656468558,47029.029711796
25775000,119667.75398452,33132.238820138,12385.621561275,37750.994502622,47063.391131445
25800000,119576.60628924,33159.391797813,12386.901343425,37779.364250004,47097.73631952
25825000,119485.43677767,33186.548656406,12388.183420542,37807.763312092,47132.067833285
25850000,119394.23960879,33213.707205686,12389.476679033,37836.187012926,47166.389493559
25875000,119303.0139231,33240.86378689,12390.786819463,37864.629542325,47200.705928216
25900000,119211.76091154,33268.014725909,12392.116043156,37893.086142462,47235.022176931
25925000,119120.48086613,33295.157364412,12393.463351713,37921.555281853,47269.343135889
25950000,119029.17271125,33322.290075545,12394.825111021,37950.039427204,47303.672674972
25975000,118937.83517242,33349.411755216,12396.196314875,37978.54397082,47338.01278667
26000000,118846.4672351,33376.521727082,12397.572736608,38007.075116187,47372.363185018
26025000,118755.06718315,33403.620371,12398.953150833,38035.637938545,47406.721356473
26050000,118663.63143313,33430.709868547,12400.340423073,38064.235354419,47441.082920828
26075000,118572.15479497,33457.794125641,12401.740634244,38092.86816585,47475.442279295
26100000,118480.63300675,33484.877421148,12403.16018156,38121.53595321,47509.793437333
26125000,118389.06678995,33511.962284321,12404.602062545,38150.238115674,47544.130747511
26150000,118297.4647983,33539.047868127,12406.063572317,38178.974231446,47578.449529806
26175000,118205.84269279,33566.129957174,12407.536985732,38207.743621492,47612.746742811
26200000,118114.21812976,33593.202658354,12409.012589075,38236.544908495,47647.021714309
26225000,118022.60439108,33620.26071013,12410.481854918,38265.37638218,47681.276661691
26250000,117931.0060041,33647.301183865,12411.939123814,38294.237040316,47715.516647899
26275000,117839.41761893,33674.324083515,12413.381986357,38323.127405686,47749.74890551
26300000,117747.82499843,33701.332122304,12414.811566982,38352.049441922,47783.98187036
26325000,117656.2070404,33728.330113139,12416.233070784,38381.005631587,47818.224144092
26350000,117564.5392848,33755.324158785,12417.655594097,38409.997760424,47852.48320189
26375000,117472.79911407,33782.320693615,12419.090242621,38439.026074111,47886.763875577
26400000,117380.97114125,33809.32545313,12420.546900124,38468.089309987,47921.067195504
26425000,117289.05086667,33836.34245838,12422.030945545,38497.185579082,47955.39015032
26450000,117197.04586414,33863.373093272,12423.541198057,38526.313441899,47989.726402633
26475000,117104.9744028,33890.415543609,12425.069982141,38555.472394913,48024.067676533
26500000,117012.86145902,33917.465073587,12426.605566669,38584.662503985,48058.405396737
26525000,116920.73298537,33944.515303959,12428.136068547,38613.883589948,48092.732052178
