time,area_h1,area_h2,area_h3,area_h4,area_h5
26375000,168450.22535426,20387.46826086,20387.419161954,20387.421570611,20387.465652308
26400000,168412.29317917,20396.951880202,20396.901632719,20396.904072315,20396.949235587
26425000,168374.43581568,20406.416811767,20406.365385512,20406.367856932,20406.41413011
26450000,168336.65503043,20415.862613858,20415.809978708,20415.812482641,20415.85989436
26475000,168298.93668986,20425.292819947,20425.238945618,20425.241482633,20425.290061941
26500000,168261.25845165,20434.713015854,20434.657871574,20434.660442188,20434.71021873
26525000,168223.59883999,20444.128570892,20444.072125168,20444.074729892,20444.125734052
26550000,168185.94498453,20453.54270297,20453.484923669,20453.48756298,20453.539825848
26575000,168148.29632254,20462.955552922,20462.89640759,20462.89908187,20462.952635077
26600000,168110.66239871,20472.364734535,20472.30419078,20472.306900227,20472.361775744
26625000,168073.05561779,20481.767146461,20481.705172199,20481.707916746,20481.764146798
26650000,168035.48334496,20491.160947286,20491.097510657,20491.100289997,20491.1579071
26675000,167997.94446098,20500.546416904,20500.481485898,20500.484299526,20500.543336688
26700000,167960.43175395,20509.925358645,20509.85890054,20509.861747914,20509.922238945
26725000,167922.9366409,20519.299918821,20519.231899747,20519.234780404,20519.296760129
26750000,167885.45114773,20528.672091698,20528.602476308,20528.605389893,20528.668894366
26775000,167847.96523631,20538.044387611,20537.973138986,20537.976085269,20538.041151821
26800000,167810.4621092,20547.421006713,20547.348086345,20547.351065242,20547.417732499
26825000,167772.91584244,20556.808430886,20556.733798517,20556.736810088,20556.80511807
26850000,167735.2939812,20566.214774811,20566.138388243,20566.141432756,20566.211422983
26875000,167697.56473832,20575.647986351,20575.569801259,20575.572879231,20575.644594838
26900000,167659.70618143,20585.113549745,20585.033519502,20585.036631742,20585.110117583
26925000,167621.71417819,20594.612499249,20594.530574901,20594.533722489,20594.609025164
26950000,167583.60644454,20604.140407043,20604.056537335,20604.059721614,20604.13688947
26975000,167545.42073121,20613.687836438,20613.601968109,20613.605190627,20613.684273609
27000000,167507.20665983,20623.242382826,20623.154461028,20623.15772343,20623.238772888
27025000,167469.01364481,20632.791693095,20632.701661975,20632.704965854,20632.788034262
27050000,167430.87945467,20642.326325387,20642.234128551,20642.237475337,20642.322616053
27075000,167392.82324839,20651.841490061,20651.747070884,20651.750461762,20651.837728905
27100000,167354.84455514,20661.337305018,20661.240606501,20661.244042411,20661.333490925
27125000,167316.92763371,20670.817705857,20670.718670395,20670.722152111,20670.813837923
27150000,167279.0494179,20680.288459666,20680.187028546,20680.190556792,20680.284537091
27175000,167241.18858237,20689.754898463,20689.651011594,20689.654587088,20689.750920484
27200000,167203.33299806,20699.220055161,20699.113651141,20699.117274563,20699.21602107
27225000,167165.48290838,20708.683869359,20708.574885893,20708.578557784,20708.679778586
27250000,167127.64812824,20718.143887444,20718.032261967,20718.035982577,20718.13973977
27275000,167089.84049276,20727.597150645,20727.482820566,20727.486589782,20727.592946245
27300000,167052.0662085,20737.042107404,20736.925009947,20736.928827324,20737.037846827
27325000,167014.323013,20746.479323702,20746.359395338,20746.363260219,20746.475007744
27350000,166976.60302681,20755.910770159,20755.787945847,20755.791857519,20755.906399664
27375000,166938.89742261,20765.338654721,20765.212867191,20765.216825051,20765.334230426
27400000,166901.1979654,20774.765037431,20774.636216832,20774.640220444,20774.76055989
27425000,166863.49397667,20784.192589289,20784.060663059,20784.064712167,20784.188058814
27450000,166825.76768987,20793.625753326,20793.490646125,20793.494740659,20793.621170016
27475000,166787.99231051,20803.071229685,20802.932863159,20802.937003278,20803.066593369
27500000,166750.13513019,20812.537197128,20812.395489619,20812.399675758,20812.532507302
27525000,166712.16505837,20822.031430122,20821.886296349,20821.89052928,20822.026685875
27550000,166674.06181608,20831.559000317,20831.410351204,20831.414632074,20831.554200317
27575000,166635.82359163,20841.120362591,20840.968105167,20840.972435527,20841.115505085
27600000,166597.47057046,20850.710472478,20850.554510002,20850.558891745,20850.705555315
27625000,166559.04246233,20860.319404288,20860.159636539,20860.164071833,20860.314425006
27650000,166520.58977611,20869.934532216,20869.770856163,20869.775347277,20869.92948823
27675000,166482.16157862,20879.543590592,20879.375901132,20879.380450261,20879.538479395
27700000,166443.79435154,20889.137459665,20888.965650331,20888.97025942,20889.13227904
27725000,166405.50558322,20898.711767894,20898.535731109,20898.540401784,20898.706515986
27750000,166367.29333108,20908.26700154,20908.086628502,20908.091362041,20908.261676833
27775000,166329.14103299,20917.807301973,20917.622482164,20917.627279648,20917.801903219
27800000,166291.02568801,20927.338420652,20927.149041112,20927.153903544,20927.332946684
27825000,166252.92689702,20936.865458729,20936.67140373,20936.676332115,20936.859908403
27850000,166214.83401941,20946.391077682,20946.192228868,20946.197224128,20946.385449915
27875000,166176.74881308,20955.914838963,20955.711076073,20955.716138909,20955.909132968
27900000,166138.68205451,20965.434049052,20965.225250591,20965.230381308,20965.428264538
27925000,166100.64572833,20974.945712311,20974.731755767,20974.736954115,20974.939849478
27950000,166062.64566815,20984.448370921,20984.229132564,20984.234397858,20984.442430504
27975000,166024.67931502,20993.942665619,20993.718019685,20993.723350967,20993.936648702
28000000,165986.73896137,21003.430524957,21003.200342398,21003.205738658,21003.424432612
28025000,165948.81628417,21012.914031721,21012.678179399,21012.683639802,21012.907864908
28050000,165910.90339409,21022.395160552,21022.153500735,21022.15902467,21022.388919949
28075000,165872.98943313,21031.876628359,21031.629018507,21031.634605633,21031.87031437
28100000,165835.05599879,21041.363038311,21041.10933087,21041.11498107,21041.356650959
28125000,165797.07562689,21050.861259129,21050.60130122,21050.607014712,21050.854798047
28150000,165759.01540189,21060.379522559,21060.113155578,21060.11893301,21060.372986957
28175000,165720.84478919,21069.925465378,21069.652524519,21069.658367013,21069.918853894
28200000,165682.54481055,21079.503835416,21079.22414937,21079.230058592,21079.497146074
28225000,165644.11540059,21089.114652306,21088.828043188,21088.834021345,21089.107882569
28250000,165605.578423,21098.752453382,21098.45873683,21098.464786601,21098.745600182
28275000,165566.97456068,21108.407070923,21108.106056584,21108.112181021,21108.400130789
28300000,165528.35408772,21118.065938981,21117.757431356,21117.763633616,21118.058908322
28325000,165489.76454086,21127.717175413,21127.40097492,21127.407258008,21127.710050793
28350000,165451.2399342,21137.352278317,21137.028182107,21137.034548679,21137.34505669
28375000,165412.79494057,21146.967580934,21146.635383241,21146.641835447,21146.960259806
28400000,165374.42504382,21156.56421389,21156.223705744,21156.230245311,21156.556791238
28425000,165336.11179648,21166.146791068,21165.797759447,21165.804387818,21166.139265185
28450000,165297.83122003,21175.721309596,21175.363536486,21175.370255009,21175.713678874
28475000,165259.562799,21185.292901083,21184.926162994,21184.932972999,21185.285163918
28500000,165221.29631961,21194.864121533,21194.48818982,21194.495092545,21194.856276488
28525000,165183.03396353,21204.434427655,21204.049069401,21204.05606573,21204.426473686
28550000,165144.78637055,21214.001161171,21213.606140073,21213.613230301,21213.993097898
28575000,165106.56463452,21223.561550139,21223.15662681,21223.163810551,21223.553377975
28600000,165068.37329693,21233.11446097,21232.699392407,21232.706668665,21233.106181029
28625000,165030.20872559,21242.660804151,21242.235342451,21242.242709876,21242.65241793
28650000,164992.06272671,21252.202631406,21251.766522108,21251.773979341,21252.194140428
28675000,164953.92691233,21261.742043615,21261.2950245,21261.302570398,21261.733449149
28700000,164915.7932699,21271.28104816,21270.822848547,21270.830482307,21271.272351081
28725000,164877.65044864,21280.822487117,21280.352827589,21280.360548763,21280.813687887
28750000,164839.47930978,21290.371149716,21289.889741812,21289.897550337,21290.362248353
28775000,164801.25186618,21299.934037564,21299.440583218,21299.448479498,21299.925033541
28800000,164762.93538621,21309.51933873,21309.013529589,21309.021514602,21309.510230862
28825000,164724.50049673,21319.134401979,21318.615918787,21318.623994197,21319.125188302
28850000,164685.9303044,21328.783456355,21328.251968483,21328.260136695,21328.774134065
28875000,164647.22741754,21338.465855574,21337.921020838,21337.929285,21338.456421043
28900000,164608.41641445,21348.175460799,21347.616925582,21347.625289498,21348.165909665
28925000,164569.54007746,21357.901581828,21357.328981782,21357.337449692,21357.891909234
28950000,164530.64966854,21367.631407967,21367.044369159,21367.052945424,21367.621608907
28975000,164491.79253646,21377.353106108,21376.751246413,21376.759935184,21377.343175834
29000000,164453.00169646,21387.058426015,21386.44135613,21386.450161016,21387.048360379
29025000,164414.29057966,21396.744013297,21396.111337097,21396.120261038,21396.733808901
29050000,164375.65373604,21406.411234155,21405.762548108,21405.771593438,21406.400888256
29075000,164337.07248669,21416.064762656,21415.399654515,21415.40882321,21416.054272926
29100000,164298.52348501,21425.710440492,21425.028487918,21425.037781871,21425.699804702
29125000,164259.98760412,21435.353054712,21434.653824718,21434.663245788,21435.342270657
29150000,164221.45639884,21444.99472171,21444.277771066,21444.287320939,21444.983787444
29175000,164182.93360913,21454.634511022,21453.899387421,21453.909067271,21454.623425157
29200000,164144.43065506,21464.269571577,21463.515814751,21463.525624924,21464.258333688
29225000,164105.95847249,21473.897173239,21473.124315188,21473.134255068,21473.885784014
29250000,164067.52088926,21483.516363365,21482.723927409,21482.733995568,21483.504824392
29275000,164029.11361758,21493.128219209,21492.31571802,21492.325912597,21493.116532586
29300000,163990.72818386,21502.73486563,21501.901798954,21501.912118084,21502.723033471
29325000,163952.35609019,21512.338434499,21511.484287313,21511.494729471,21512.32645853
29350000,163913.98891634,21521.941038767,21521.065280324,21521.075844456,21521.928920113
29375000,163875.61434761,21531.545765179,21530.647848607,21530.658534154,21531.533504447
29400000,163837.21191913,21541.157738319,21540.237100059,21540.247906985,21541.145335503
29425000,163798.75245238,21550.784261676,21549.840320515,21549.851249439,21550.771715985
29450000,163760.20266503,21560.433665211,21559.465821236,21559.476873595,21560.42097493
29475000,163721.5335359,21570.113214088,21569.12084771,21569.132025908,21570.100376392
29500000,163682.7293608,21579.826844554,21578.809315867,21578.820623297,21579.813855475
29525000,163643.79443331,21589.573493638,21588.53014195,21588.541583056,21589.56034804
29550000,163604.75496204,21599.346619496,21598.27676356,21598.28834365,21599.333311255
29575000,163565.65466054,21609.135303595,21608.038242484,21608.049967441,21609.121825942
29600000,163526.54457022,21618.926794682,21617.801809291,21617.813685143,21618.913140658
29625000,163487.47066054,21628.709608574,21627.555963416,21627.567995798,21628.695771671
29650000,163448.46381433,21638.476032136,21637.292976525,21637.305170334,21638.462006675
29675000,163409.53516587,21648.223289234,21647.010057547,21647.022416739,21648.20907061
29700000,163370.67735817,21657.953227109,21656.70903768,21656.721565419,21657.938811615
29725000,163331.87058732,21667.670805748,21666.394858872,21666.407557876,21667.65619018
29750000,163293.09132084,21677.381918266,21676.073394232,21676.086267097,21677.367099559
29775000,163254.32107524,21687.091195979,21685.749254187,21685.762303475,21687.076171113
29800000,163215.55249961,21696.800486747,21695.424266302,21695.437494289,21696.785253048
29825000,163176.79029871,21706.508623736,21705.097244969,21705.11065318,21706.493179406
29850000,163138.04620882,21716.212681572,21714.76524732,21714.778836104,21716.19702618
29875000,163099.33073724,21725.910042122,21724.425637746,21724.439406143,21725.89417675
29900000,163060.64697505,21735.599942147,21734.077633859,21734.091579817,21735.583869127
29925000,163021.99019129,21745.283575447,21743.722407298,21743.736528224,21745.267297739
29950000,162983.35202702,21754.963044517,21753.362035052,21753.376328416,21754.946564997
29975000,162944.72438789,21764.640386993,21762.998526697,21763.012990459,21764.623707961
30000000,162906.0990506,21774.317673465,21772.633923346,21772.648556126,21774.300796458
30025000,162867.46345097,21783.998060151,21782.271350924,21782.286152039,21783.980985913
30050000,162828.79662545,21793.686803646,21791.916034673,21791.931004195,21793.669532033
30075000,162790.06913032,21803.391281333,21801.575319152,21801.590458076,21803.373811121
30100000,162751.24811024,21813.119724358,21811.257400974,21811.27271144,21813.10205299
30125000,162712.30586866,21822.879074931,21820.969186299,21820.984671777,21822.861198327
30150000,162673.22880771,21832.672751176,21830.714056049,21830.729721423,21832.65466364
30175000,162634.02373067,21842.49907127,21840.490290507,21840.506142043,21842.48076551
30200000,162594.71918405,21852.350917527,21850.290734174,21850.306779341,21852.332384907
30225000,162555.36040713,21862.216998524,21860.10405889,21860.120305903,21862.198229546
30250000,162515.99874293,21872.084495899,21869.917411526,21869.933868705,21872.065480938
30275000,162476.67928524,21881.942152508,21879.719502286,21879.736177373,21881.922882596
30300000,162437.43130788,21891.782665497,21889.502997033,21889.519896673,21891.763132919
30325000,162398.26420247,21901.60370264,21899.265532093,21899.282661665,21901.583901131
30350000,162359.16928272,21911.407452159,21909.009262317,21909.026626147,21911.387376651
30375000,162320.12619934,21921.199019599,21918.739256767,21918.756858611,21921.178665675
30400000,162281.11178324,21930.98421694,21928.461288002,21928.479131484,21930.963580335
30425000,162242.10867431,21940.767404565,21938.179675671,21938.197764358,21940.746481094
30450000,162203.11098539,21950.550074258,21947.895871536,21947.914208537,21950.52886028
30475000,162164.124617,21960.330769921,21957.608381338,21957.626968648,21960.309263094
30500000,162125.16171777,21970.106472748,21967.314149432,21967.332987374,21970.084672676
30525000,162086.23236811,21979.87468124,21977.010636968,21977.029724051,21979.852589632
30550000,162047.33885229,21989.634844392,21986.697252708,21986.716585993,21989.612464619
30575000,162008.475835,21999.388318437,21996.375308016,21996.394883901,21999.365654639
30600000,161969.63476287,22009.137266631,22006.046916352,22006.06673139,22009.114322759
30625000,161930.80745109,22018.88376197,22015.714097166,22015.734148624,22018.860541147
30650000,161891.98521318,22028.630003997,22025.378994243,22025.399280302,22028.606508278
30675000,161853.15446329,22038.379417837,22035.044975453,22035.065495249,22038.355648165
30700000,161814.29291725,22048.137604154,22044.717582321,22044.738336051,22048.113560226
30725000,161775.37002539,22057.912231252,22054.404421479,22054.425410656,22057.887911224
30750000,161736.35250524,22067.711652026,22064.113781398,22064.135009156,22067.687052177
30775000,161697.21310543,22077.542712837,22073.852441549,22073.87391287,22077.517827309
30800000,161657.9394169,22087.408550459,22083.623469846,22083.645191662,22087.383371133
30825000,161618.53978975,22097.307112514,22093.424743746,22093.446724899,22097.281629087
30850000,161579.04409545,22107.230966396,22103.248760252,22103.271011182,22107.20516672
30875000,161539.49805126,22117.168717404,22113.084055493,22113.106587595,22117.142588242
30900000,161499.95226316,22127.107747476,22122.917944557,22122.940769286,22127.081275523
30925000,161460.44997019,22137.037279021,22132.739585436,22132.762713363,22137.010451989
30950000,161421.01794762,22146.950649753,22142.542252669,22142.565692812,22146.923457144
30975000,161381.66305043,22156.846177935,22152.324200373,22152.347960006,22156.818611251
31000000,161342.37455717,22166.726577644,22162.088075097,22162.112160099,22166.698629993
31025000,161303.13094088,22176.597266809,22171.839222325,22171.863637871,22176.568932112
31050000,161263.90882046,22186.464129146,22181.583448891,22181.60820001,22186.435401489
31075000,161224.69142562,22196.331396703,22191.324907877,22191.349999486,22196.302270309
31100000,161185.47382994,22206.200340188,22201.064791714,22201.090228022,22206.17081013
31125000,161146.26266513,22216.069339726,22210.801404279,22210.827187869,22216.039402995
31150000,161107.07011166,22225.935387666,22220.531662794,22220.557793877,22225.905043995
31175000,161067.9055961,22235.796165647,22230.253172141,22230.279648435,22235.765417675
31200000,161028.77056897,22245.651351779,22239.965528788,22239.99234611,22245.620204353
31225000,160989.65925454,22255.502434376,22249.670132235,22249.697285586,22255.470893265
31250000,160950.56321143,22265.351571883,22259.369044742,22259.396529446,22265.319642498
31275000,160911.47457618,22275.200781118,22269.064181322,22269.091993739,22275.168467639
31300000,160872.38472424,22285.052270922,22278.757645501,22278.78578328,22285.01957605
31325000,160833.27972428,22294.909578224,22288.452866144,22288.481328255,22294.876503094
31350000,160794.13682687,22304.778446149,22298.155474959,22298.184261877,22304.744990142
31375000,160754.92540715,22314.666588826,22307.873070416,22307.902184477,22314.632749133
31400000,160715.61292923,22324.582200391,22317.613726497,22317.643172325,22324.54797155
31425000,160676.1738541,22334.531727804,22327.383765968,22327.413550759,22334.497101366
31450000,160636.5982767,22344.517711218,22337.18560142,22337.215735076,22344.482675584
31475000,160596.89741495,22354.537411226,22347.016363496,22347.046858532,22354.501951789
31500000,160557.10375719,22364.58277123,22356.867864801,22356.898735869,22364.546870906
31525000,160517.26474885,22374.641994741,22366.728179202,22366.759442163,22374.60563504
31550000,160477.4314836,22384.702371868,22376.584469734,22376.616140412,22384.665534381
31575000,160437.64656466,22394.753314021,22386.426023277,22386.458116169,22394.715981868
31600000,160397.93547938,22404.788511173,22396.246406012,22396.278933396,22404.750670033
31625000,160358.30372314,22414.806652495,22406.044180895,22406.077152653,22414.768290818
31650000,160318.73964376,22424.810716948,22415.8221949,22415.855619072,22424.771825314
31675000,160279.22152472,22434.806203449,22425.585807313,22425.61969105,22434.766773468
31700000,160239.72659977,22444.798876716,22435.340636515,22435.37498682,22444.758900172
31725000,160200.23931343,22454.79270041,22445.090496581,22445.125320239,22454.75216934
31750000,160160.75609187,22464.788642483,22454.836206369,22454.871509052,22464.747550226
31775000,160121.28444971,22474.784897679,22464.575813598,22464.611598605,22474.743240404
31800000,160081.83654803,22484.778498854,22474.306204603,22474.34247189,22484.736276623
31825000,160042.4209691,22494.767375296,22484.025158678,22484.061904774,22494.724592147
31850000,160003.03804103,22504.751523847,22493.732514733,22493.76973365,22504.708186736
31875000,159963.68115144,22514.732681966,22503.429841425,22503.467526214,22514.688798952
31900000,159924.34142812,22524.713157539,22513.119267022,22513.157411301,22524.668736017
31925000,159885.01062167,22534.695106899,22522.802760033,22522.841358908,22534.650152489
31950000,159845.67932929,22544.680977403,22532.482574629,22532.521625006,22544.635493674
31975000,159806.33236247,22554.674665114,22542.16240917,22542.201909797,22554.628653445
32000000,159766.94557385,22564.682308547,22551.848199019,22551.888150766,22564.63576782
32025000,159727.48733077,22574.711920849,22561.547747564,22561.58815396,22574.664846855
32050000,159687.92490302,22584.771792997,22571.26912922,22571.309996991,22584.724177771
32075000,159648.23349756,22594.868234728,22581.018431074,22581.059770535,22594.820066096
32100000,159608.40470655,22605.003462014,22590.797641356,22590.839466593,22604.954723484
32125000,159568.45156096,22615.174332953,22600.603386793,22600.64571544,22615.125003851
32150000,159528.40806558,22625.372462778,22610.427049936,22610.469902517,22625.322519184
32175000,159488.32227767,22635.58595289,22620.256500897,22620.299899467,22635.535369073
32200000,159448.24470603,22645.802290021,22630.07899852,22630.122964881,22645.751040548
32225000,159408.21635232,22656.011336044,22639.884179948,22639.92873391,22655.959397776
32250000,159368.26059771,22666.207357685,22649.666087599,22649.711245868,22666.154711134
32275000,159328.3809264,22676.389597855,22659.423736209,22659.469512193,22676.33622734
32300000,159288.56427462,22686.561440693,22669.160273323,22669.206678,22686.507333357
32325000,159248.78841953,22696.728565443,22678.881131043,22678.928174271,22696.673709714
32350000,159209.03104503,22706.896679099,22688.591760395,22688.639451899,22706.841063579
32375000,159169.27777979,22717.069504228,22698.295624457,22698.343973571,22717.013117956
32400000,159129.52648631,22727.247704137,22707.993128504,22708.042142872,22727.190538176
32425000,159089.7857577,22737.429257684,22717.681996811,22717.731680614,22737.371307189
32450000,159050.06807309,22747.611171663,22727.358982622,22727.409335342,22747.552437278
32475000,159010.38169075,22757.791510354,22737.021892145,22737.072908582,22757.731998169
32500000,158970.72652718,22767.970428765,22746.670611848,22746.722283498,22767.910148704
32525000,158931.09598394,22778.149717746,22756.306650023,22756.358967279,22778.088681007
32550000,158891.48166878,22788.331623323,22765.931956861,22765.984911068,22788.269839962
32575000,158851.87586119,22798.518228259,22775.548310033,22775.601894694,22798.455705818
32600000,158812.26929322,22808.71200481,22785.157871478,22785.212082573,22808.64874792
32625000,158772.64645089,22818.916988789,22794.764362591,22794.819198692,22818.852999037
32650000,158732.98274899,22829.139486501,22804.373769933,22804.429232637,22829.074761935
32675000,158693.24651781,22839.387578635,22813.993848,22814.04994264,22839.322112908
32700000,158653.40577502,22849.669427226,22823.632426313,22823.689162723,22849.603208711
32725000,158613.43734053,22859.990996265,22833.295131349,22833.352524385,22859.924007468
32750000,158573.33505848,22870.353995228,22842.983331989,22843.041401704,22870.2862126
32775000,158533.11438894,22880.754729937,22852.692992772,22852.751764105,22880.686124249
32800000,158492.81131441,22891.184374056,22862.414949075,22862.474450818,22891.114911636
32825000,158452.47482563,22901.630845453,22872.136787834,22872.197050641,22901.560490444
32850000,158412.15507204,22912.081767144,22881.84581123,22881.906865175,22912.010484404
32875000,158371.89162399,22922.527401844,22891.531971127,22891.593843345,22922.455159687
32900000,158331.7058904,22932.962549384,22901.189762871,22901.252476083,22932.889321262
32925000,158291.59943664,22943.386970102,22910.818643061,22910.882215499,22943.312734697
32950000,158251.5578212,22953.804428545,22920.422067652,22920.486514334,22953.729168268
32975000,158211.5582662,22964.220776831,22930.005573354,22930.070907947,22964.144475667
33000000,158171.5787469,22974.641680439,22939.574507042,22939.640743025,22974.564322595
33025000,158131.60578142,22985.070666705,22949.132082248,22949.19923249,22984.992237134
33050000,158091.63821941,22995.508173881,22958.678435665,22958.746510416,22995.428660622
33075000,158051.68513643,23005.952076164,22968.211154872,22968.280159346,23005.871473182
33100000,158011.75863562,23016.399484974,22977.72707632,22977.797009125,23016.317793959
33125000,157971.86592369,23026.848733653,22987.224262771,22987.295116143,23026.765963745
33150000,157932.00577504,23037.300265239,22996.702883635,22996.77464549,23037.216430591
33175000,157892.17085127,23047.756054501,23006.164633266,23006.23729029,23047.671170669
33200000,157852.35242073,23058.218426895,23015.611552184,23015.685092598,23058.132507587
33225000,157812.54239424,23068.689546314,23025.045521356,23025.119936438,23068.602601646
33250000,157772.73070012,23079.172068322,23034.468921346,23034.54420585,23079.084104357
33275000,157732.90057656,23089.670316182,23043.885810119,23043.961962417,23089.581334718
33300000,157693.02613746,23100.19088995,23053.302531049,23053.379553772,23100.100887766
33325000,157653.07488299,23110.742039327,23062.727084819,23062.804985896,23110.651006964
33350000,157613.01484115,23121.331877721,23072.167344563,23072.246138269,23121.239798298
33375000,157572.8237412,23131.966087612,23081.628763768,23081.708471381,23131.87293604
33400000,157532.4969931,23142.645924115,23091.112382943,23091.193032934,23142.551666906
33425000,157492.05180576,23153.367183381,23100.613802034,23100.695429562,23153.271779259
33450000,157451.52546574,23164.120630029,23110.123613556,23110.206258878,23164.024031792
33475000,157410.96725776,23174.894013798,23119.629425581,23119.713131273,23174.796171585
33500000,157370.42641959,23185.675078927,23129.118874865,23129.203682351,23185.575944265
33525000,157329.94067184,23196.45443194,23138.582494189,23138.668440568,23196.353961465
33550000,157289.52918617,23207.227302264,23148.015467766,23148.102583934,23207.125459865
33575000,157249.19149528,23217.993818833,23157.417899802,23157.506210538,23217.890575541
33600000,157208.9117987,23228.757937459,23166.793734382,23166.883260254,23228.653269199
33625000,157168.66688739,23239.525460835,23176.1487732,23176.239533128,23239.419345441
33650000,157128.43522446,23250.301765554,23185.488408091,23185.580420799,23250.194181095
33675000,157088.20445158,23261.089919973,23194.815749744,23194.909032908,23260.980845788
33700000,157047.97464885,23271.889864468,23204.130817378,23204.22538473,23271.779284569
33725000,157007.75562402,23282.699088012,23213.431217482,23213.52707549,23282.586994998
33750000,156967.55939816,23293.514509927,23222.714019392,23222.811165287,23293.400907231
33775000,156927.3925101,23304.334409484,23231.977673705,23232.076096046,23304.219310657
33800000,156887.25308115,23315.159165528,23241.222740482,23241.322422203,23315.042590632
33825000,156847.1335872,23325.990566295,23250.451193464,23250.552116205,23325.872536835
33850000,156807.02552506,23336.830641565,23259.665254698,23259.767402523,23336.711176152
33875000,156766.9210021,23347.681261315,23268.867000918,23268.970362224,23347.560373439
33900000,156726.8097375,23358.544882334,23278.05911617,23278.163684164,23358.422579827
33925000,156686.67439835,23369.425714096,23287.246057885,23287.351830851,23369.301998815
33950000,156646.48858536,23380.330224264,23296.434558585,23296.541540836,23380.205090949
33975000,156606.21986558,23391.266382086,23305.632866167,23305.741069522,23391.139816639
34000000,156565.83725566,23402.241787786,23314.848872853,23314.958318035,23402.113765659
34025000,156525.32041562,23413.261373439,23324.087817404,23324.198534905,23413.131858634
34050000,156484.66735039,23424.325476555,23333.350360685,23333.462390939,23424.194421427
34075000,156443.89801948,23435.428935849,23342.631684992,23342.745077566,23435.29628211
34100000,156403.05196338,23446.561681821,23351.922090119,23352.036901358,23446.427363317
34125000,156362.17966202,23457.710894034,23361.209156731,23361.325445778,23457.574841439
34150000,156321.33031685,23468.864054334,23370.480802025,23370.598625967,23468.72620082
34175000,156280.54066452,23480.01174541,23379.728074416,23379.847484,23479.872031651
34200000,156239.82848684,23491.149278523,23388.946770982,23389.067808249,23491.007655408
34225000,156199.1920875,23502.276831247,23398.137561595,23398.260260273,23502.133259382
34250000,156158.61503465,23513.398268085,23407.30479725,23407.429185555,23513.252714462
34275000,156118.0743039,23524.519106887,23416.454472129,23416.580576278,23524.371540803
34300000,156077.54931765,23535.644255668,23425.591966997,23425.719812972,23535.494646713
34325000,156037.02914223,23546.776206477,23434.720256437,23434.849868486,23546.624526364
34350000,155996.51520255,23557.914351369,23443.839235377,23443.970631837,23557.760578866
34375000,155956.01798431,23569.055806729,23452.946543627,23453.079732366,23568.899932968
34400000,155915.54925745,23580.197362995,23462.039504653,23462.174480641,23580.03939426
34425000,155875.1146733,23591.337344179,23471.116967801,23471.253714238,23591.177300478
34450000,155834.71143788,23602.476197748,23480.17988204,23480.318374845,23602.31410748
34475000,155794.33150549,23613.615700135,23489.230493756,23489.370707592,23613.451593023
34500000,155753.96613993,23624.757814441,23498.271208315,23498.413121564,23624.591715745
34525000,155713.60704342,23635.904402807,23507.304313028,23507.447910219,23635.73633052
34550000,155673.24301616,23647.058057657,23516.332815966,23516.478088289,23646.888021923
34575000,155632.85538025,23658.223245996,23525.361589732,23525.508535487,23658.051248538
34600000,155592.41641262,23669.406703723,23534.397760719,23534.546386747,23669.232736185
34625000,155551.89289755,23680.616549277,23543.449819322,23543.600143059,23680.440590794
34650000,155511.25393051,23691.860332478,23552.525669086,23552.677720446,23691.682347479
34675000,155470.48011182,23703.142734581,23561.630329791,23561.784152307,23702.962671502
34700000,155429.57095999,23714.463712875,23570.764086061,23570.919737019,23714.28150405
34725000,155388.54801489,23725.81772172,23579.921714653,23580.079263789,23725.633284944
34750000,155347.45182845,23737.194459953,23589.093241461,23589.252767491,23737.007702642
34775000,155306.33281347,23748.581153763,23598.266234079,23598.427818993,23748.391979696
34800000,155265.23892821,23759.965633344,23607.428882782,23607.592605142,23759.77395052
34825000,155224.2048366,23771.339045185,23616.57270826,23616.738637408,23771.144772542
34850000,155183.24599973,23782.697335709,23625.694032467,23625.862225581,23782.500406511
34875000,155142.35873401,23794.041245579,23634.793955579,23634.964458561,23793.841606269
34900000,155101.52539129,23805.375021936,23643.877053965,23644.049905548,23805.172627256
34925000,155060.72271108,23816.704331654,23652.949290836,23653.124527367,23816.499139057
34950000,155019.93080238,23828.034009418,23662.015776955,23662.193434478,23827.825976765
34975000,154979.14000965,23839.366330632,23671.079064353,23671.259176102,23839.155419259
35000000,154938.35306782,23850.700464724,23680.138615254,23680.321205671,23850.486646533
35025000,154897.58122796,23862.033443392,23689.191771032,23689.376849571,23861.816708043
35050000,154856.83626259,23873.362166712,23698.235743792,23698.423301942,23873.142524961
35075000,154816.12339256,23884.685182821,23707.269373661,23707.45938699,23884.462663967
35100000,154775.43956434,23896.003128722,23716.293549719,23716.485984436,23895.77777278
35125000,154734.77700322,23907.317845748,23725.310318047,23725.505139348,23907.089693633
35150000,154694.12760342,23918.631277696,23734.321788317,23734.518967011,23918.400363552
35175000,154653.48356822,23929.945302454,23743.329981811,23743.529497353,23929.711650165
35200000,154612.83374442,23941.262642787,23752.337753205,23752.539594318,23941.026265271
35225000,154572.15915933,23952.58798226,23761.349906205,23761.554071582,23952.348880616
35250000,154531.43190064,23963.928248291,23770.373470685,23770.579971079,23963.686409307
35275000,154490.61915645,23975.29160377,23779.41669107,23779.625552199,23975.046996512
35300000,154449.69128784,23986.685427824,23788.487009272,23788.698274339,23986.438000723
